Time,loss,val_auc,batch,,,,
0.001517534,0.436088055,,99,,,,
0.001518726,0.435691923,,100,,,,
0.001522303,0.434880465,,101,,,,
0.00152421,0.434798241,,102,,,,
0.001525879,0.434504569,,103,,,,
0.001527309,0.434249759,,104,,,,
0.001528978,0.434807658,,105,,,,
0.001530647,0.434954286,,106,,,,
0.001532316,0.435808927,,107,,,,
0.001533985,0.435382694,,108,,,,
0.001535892,0.434939742,,109,,,,
0.001538038,0.435347915,,110,,,,
0.001539946,0.434706151,,111,,,,
0.001541853,0.434074759,,112,,,,
0.001543283,0.434852421,,113,,,,
0.001545191,0.434675604,,114,,,,
0.001547337,0.434203923,,115,,,,
0.001549721,0.433873564,,116,,,,
0.001551867,0.435137004,,117,,,,
0.001554012,0.436119765,,118,,,,
0.00155592,0.436375946,,119,,,,
0.00155735,0.435456276,,120,,,,
0.001559734,0.435320884,,121,,,,
0.001561165,0.434953094,,122,,,,
0.001563072,0.435595274,,123,,,,
0.00156498,0.43572253,,124,,,,
0.001567602,0.435381353,,125,,,,
0.00156951,0.435373455,,126,,,,
0.001572371,0.435937673,,127,,,,
0.001574516,0.436484277,,128,,,,
0.001576424,0.436387807,,129,,,,
0.001578093,0.436426938,,130,,,,
0.001580238,0.436832249,,131,,,,
0.001582146,0.436494201,,132,,,,
0.001583815,0.437435925,,133,,,,
0.00158596,0.436969221,,134,,,,
0.001587868,0.436339229,,135,,,,
0.001590014,0.436611056,,136,,,,
0.001592398,0.437064379,,137,,,,
0.001593828,0.436875939,,138,,,,
0.001596451,0.43650198,,139,,,,
0.001597881,0.436349988,,140,,,,
0.001600027,0.436191857,,141,,,,
0.001601458,0.436071157,,142,,,,
0.001603603,0.436953574,,143,,,,
0.001605511,0.436833292,,144,,,,
0.001607418,0.436273932,,145,,,,
0.001610041,0.435473859,,146,,,,
0.001612425,0.43572709,,147,,,,
0.001613855,0.435084283,,148,,,,
0.001615524,0.434687048,,149,,,,
0.001618147,0.434581518,,150,,,,
0.001619577,0.434911281,,151,,,,
0.001621008,0.435357332,,152,,,,
0.001622438,0.434868217,,153,,,,
0.001624584,0.434984118,,154,,,,
0.001626492,0.435441226,,155,,,,
0.001627922,0.435491502,,156,,,,
0.001629591,0.45154804,,0,,,,
0.001631975,0.427425146,,1,,,,
0.001633644,0.455353349,,2,,,,
0.001635313,0.434817851,,3,,,,
0.001637697,0.450830787,,4,,,,
0.001640081,0.451759309,,5,,,,
0.001641989,0.452872485,,6,,,,
0.001644373,0.462328851,,7,,,,
0.00164628,0.461382747,,8,,,,
0.001647949,0.453342915,,9,,,,
0.001649618,0.453904033,,10,,,,
0.001651764,0.448779106,,11,,,,
0.001653671,0.445545375,,12,,,,
0.001654863,0.444207251,,13,,,,
0.001656771,0.439139098,,14,,,,
0.001658916,0.445264965,,15,,,,
0.001661062,0.442357689,,16,,,,
0.001662731,0.44340542,,17,,,,
0.001665115,0.441188216,,18,,,,
0.001667261,0.438230604,,19,,,,
0.001669884,0.436965048,,20,,,,
0.001671791,0.43553254,,21,,,,
0.001673698,0.433519691,,22,,,,
0.001675129,0.433731198,,23,,,,
0.001676798,0.434150428,,24,,,,
0.001678467,0.435190678,,25,,,,
0.001680374,0.434015602,,26,,,,
0.001682281,0.434850246,,27,,,,
0.001684189,0.430842042,,28,,,,
0.001686096,0.43000111,,29,,,,
0.001688242,0.431088835,,30,,,,
0.001690388,0.430282444,,31,,,,
0.001691818,0.43235445,,32,,,,
0.001693487,0.432915211,,33,,,,
0.001695395,0.43183583,,34,,,,
0.00169754,0.430995584,,35,,,,
0.001699924,0.432041794,,36,,,,
0.001702547,0.429868311,,37,,,,
0.001704216,0.428400487,,38,,,,
0.001705885,0.42823863,,39,,,,
0.001707315,0.427873254,,40,,,,
0.0017097,0.427350283,,41,,,,
0.001711369,0.429757714,,42,,,,
0.001713276,0.429653555,,43,,,,
0.001715183,0.432572037,,44,,,,
0.001716852,0.435073823,,45,,,,
0.001719236,0.435172915,,46,,,,
0.001721859,0.433890462,,47,,,,
0.001723528,0.433838606,,48,,,,
0.001726151,0.433150411,,49,,,,
0.001728296,0.434073269,,50,,,,
0.001731157,0.433321476,,51,,,,
0.001732826,0.4350335,,52,,,,
0.001734972,0.434295237,,53,,,,
0.001736641,0.435073942,,54,,,,
0.00173831,0.435137689,,55,,,,
0.001739979,0.434591025,,56,,,,
0.001742363,0.434938788,,57,,,,
0.001743793,0.435918182,,58,,,,
0.001745701,0.437653571,,59,,,,
0.00174737,0.437728524,,60,,,,
0.0017488,0.436044395,,61,,,,
0.001751661,0.435856253,,62,,,,
0.001753569,0.437805444,,63,,,,
0.001755714,0.437502295,,64,,,,
0.00175786,0.436944515,,65,,,,
0.001760483,0.435507834,,66,,,,
0.001761913,0.43571952,,67,,,,
0.001763344,0.435945451,,68,,,,
0.001764774,0.43530196,,69,,,,
0.001766205,0.435558677,,70,,,,
0.001767635,0.435890108,,71,,,,
0.001769304,0.436341763,,72,,,,
0.001770735,0.43422246,,73,,,,
0.001773119,0.434543699,,74,,,,
0.001774073,0.433467716,,75,,,,
0.001775503,0.432741582,,76,,,,
0.001777172,0.432132572,,77,,,,
0.001778841,0.432684004,,78,,,,
0.00178051,0.432837248,,79,,,,
0.001782656,0.431757361,,80,,,,
0.00178504,0.430650711,,81,,,,
0.001787186,0.430390149,,82,,,,
0.001789331,0.430644184,,83,,,,
0.001791239,0.430859327,,84,,,,
0.001792908,0.430978507,,85,,,,
0.001795292,0.431072444,,86,,,,
0.001797438,0.431513309,,87,,,,
0.001799822,0.431734532,,88,,,,
0.001801968,0.432357907,,89,,,,
0.00180316,0.431867719,,90,,,,
0.001804829,0.431721181,,91,,,,
0.001806498,0.431886852,,92,,,,
0.001807928,0.431565821,,93,,,,
0.001810074,0.431558013,,94,,,,
0.001811504,0.431609392,,95,,,,
0.00181365,0.430287182,,96,,,,
0.001815796,0.430359185,,97,,,,
0.001817942,0.42922163,,98,,,,
0.001819611,0.428207427,,99,,,,
0.001821756,0.428253293,,100,,,,
0.001823664,0.427728027,,101,,,,
0.001825571,0.426751256,,102,,,,
0.001827955,0.427230537,,103,,,,
0.001830339,0.428291768,,104,,,,
0.001832724,0.428785294,,105,,,,
0.001835108,0.428647071,,106,,,,
0.001836777,0.428222299,,107,,,,
0.001838923,0.428194195,,108,,,,
0.001841068,0.428255945,,109,,,,
0.001842737,0.427829742,,110,,,,
0.001843929,0.427079409,,111,,,,
0.001845837,0.427699089,,112,,,,
0.001847982,0.427047551,,113,,,,
0.001849651,0.426922411,,114,,,,
0.00185132,0.426789314,,115,,,,
0.001853228,0.428056329,,116,,,,
0.001854658,0.428031445,,117,,,,
0.001856089,0.427975208,,118,,,,
0.001858711,0.429067969,,119,,,,
0.001859903,0.428926796,,120,,,,
0.001861811,0.429142267,,121,,,,
0.001864195,0.428339034,,122,,,,
0.001866341,0.428998262,,123,,,,
0.001868725,0.429386735,,124,,,,
0.001871109,0.429028779,,125,,,,
0.00187254,0.429827511,,126,,,,
0.001874447,0.430350214,,127,,,,
0.001876116,0.430767208,,128,,,,
0.001878262,0.431091398,,129,,,,
0.001880169,0.430053055,,130,,,,
0.001882076,0.430522054,,131,,,,
0.001884222,0.430618227,,132,,,,
0.001886845,0.43043837,,133,,,,
0.001888752,0.430191606,,134,,,,
0.001891613,0.430303097,,135,,,,
0.001894474,0.429982722,,136,,,,
0.001895905,0.429813236,,137,,,,
0.00189805,0.429162085,,138,,,,
0.001899958,0.429564536,,139,,,,
0.001902342,0.430003285,,140,,,,
0.001904964,0.430317342,,141,,,,
0.001906633,0.430536926,,142,,,,
0.001908064,0.430620432,,143,,,,
0.00191021,0.430442661,,144,,,,
0.001912117,0.429555833,,145,,,,
0.001913548,0.429216892,,146,,,,
0.001916885,0.428432345,,147,,,,
0.0019207,0.428385496,,148,,,,
0.001923561,0.427646041,,149,,,,
0.001925707,0.42778039,,150,,,,
0.001927853,0.428456515,,151,,,,
0.001929998,0.428507477,,152,,,,
0.001931667,0.427931935,,153,,,,
0.001933575,0.428314447,,154,,,,
0.001935482,0.4285447,,155,,,,
0.001936913,0.428658068,,156,,,,
0.001945257,0.42522347,,0,,,,
0.001946926,0.44895789,,1,,,,
0.001949072,0.449658543,,2,,,,
0.001950502,0.439544767,,3,,,,
0.001951694,0.452396095,,4,,,,
0.001953363,0.447442174,,5,,,,
0.001955032,0.441924989,,6,,,,
0.00195694,0.448460817,,7,,,,
0.001958847,0.45812887,,8,,,,
0.001960516,0.45475179,,9,,,,
0.001963139,0.447808474,,10,,,,
0.001965046,0.448913217,,11,,,,
0.001966715,0.446692467,,12,,,,
0.001968384,0.444895774,,13,,,,
0.001970053,0.444691718,,14,,,,
0.00197196,0.443025887,,15,,,,
0.001974344,0.440934986,,16,,,,
0.001975775,0.441690892,,17,,,,
0.001977682,0.441563755,,18,,,,
0.001979351,0.43691811,,19,,,,
0.001980782,0.436417431,,20,,,,
0.001982212,0.430767626,,21,,,,
0.001984596,0.42937097,,22,,,,
0.001986265,0.426873088,,23,,,,
0.001987934,0.426698297,,24,,,,
0.001990318,0.42588836,,25,,,,
0.001992464,0.427373856,,26,,,,
0.00199461,0.423530966,,27,,,,
0.001996517,0.425055087,,28,,,,
0.001998186,0.424411178,,29,,,,
0.001999855,0.425142735,,30,,,,
0.002002001,0.426489413,,31,,,,
0.002004623,0.426145166,,32,,,,
0.002006531,0.42608884,,33,,,,
0.002009392,0.425166339,,34,,,,
0.002011061,0.425171465,,35,,,,
0.002012491,0.425839484,,36,,,,
0.002014875,0.422269374,,37,,,,
0.002016783,0.421290666,,38,,,,
0.002017975,0.419240534,,39,,,,
0.002019882,0.423217595,,40,,,,
0.002021074,0.42404893,,41,,,,
0.002022982,0.423125207,,42,,,,
0.002024889,0.422473252,,43,,,,
0.002026081,0.422744423,,44,,,,
0.002028227,0.426403552,,45,,,,
0.002029896,0.426264584,,46,,,,
0.002031565,0.426824838,,47,,,,
0.002033472,0.425906211,,48,,,,
0.002034903,0.424568772,,49,,,,
0.002036333,0.426089615,,50,,,,
0.002038479,0.426056087,,51,,,,
0.002040625,0.426013529,,52,,,,
0.002042532,0.428849638,,53,,,,
0.002044678,0.42809248,,54,,,,
0.002046824,0.426809132,,55,,,,
0.002048492,0.428697467,,56,,,,
0.002050161,0.428744853,,57,,,,
0.002051353,0.427930295,,58,,,,
0.002053261,0.430316448,,59,,,,
0.00205493,0.429275244,,60,,,,
0.002057076,0.42823112,,61,,,,
0.002058744,0.42767787,,62,,,,
0.002060652,0.428775638,,63,,,,
0.002062321,0.428008378,,64,,,,
0.002065182,0.42798689,,65,,,,
0.002066612,0.428962767,,66,,,,
0.002068043,0.428201437,,67,,,,
0.002070427,0.428055167,,68,,,,
0.002072573,0.428362757,,69,,,,
0.002074957,0.428350806,,70,,,,
0.002076626,0.427995086,,71,,,,
0.002078772,0.42833361,,72,,,,
0.002080679,0.427287459,,73,,,,
0.002082586,0.425965697,,74,,,,
0.002084494,0.425795704,,75,,,,
0.002085924,0.42655766,,76,,,,
0.002087355,0.425172716,,77,,,,
0.002089262,0.425255924,,78,,,,
0.002092361,0.425286382,,79,,,,
0.002094746,0.424107879,,80,,,,
0.002095938,0.423831344,,81,,,,
0.002098083,0.423636883,,82,,,,
0.002099991,0.42453751,,83,,,,
0.002102613,0.424979746,,84,,,,
0.002104282,0.42432496,,85,,,,
0.002105951,0.424156815,,86,,,,
0.002107382,0.424318045,,87,,,,
0.002109766,0.424293637,,88,,,,
0.002111912,0.424472123,,89,,,,
0.002113104,0.424166471,,90,,,,
0.002114773,0.423413247,,91,,,,
0.002117872,0.423724771,,92,,,,
0.00211978,0.423669487,,93,,,,
0.00212121,0.423271716,,94,,,,
0.002124548,0.423673391,,95,,,,
0.002127409,0.42321682,,96,,,,
0.002129555,0.423191696,,97,,,,
0.002131224,0.422676206,,98,,,,
0.002133369,0.42156589,,99,,,,
0.002135277,0.420780212,,100,,,,
0.002136946,0.420487374,,101,,,,
0.002138376,0.420608103,,102,,,,
0.002140284,0.420631289,,103,,,,
0.002141714,0.421053827,,104,,,,
0.002144098,0.422348917,,105,,,,
0.002145767,0.422011644,,106,,,,
0.002146721,0.421432048,,107,,,,
0.00214839,0.422456801,,108,,,,
0.002150297,0.421704412,,109,,,,
0.002152205,0.421498775,,110,,,,
0.00215435,0.421331435,,111,,,,
0.002155542,0.421661466,,112,,,,
0.00215745,0.42115733,,113,,,,
0.002160311,0.421148449,,114,,,,
0.002162695,0.421123534,,115,,,,
0.002164602,0.421565264,,116,,,,
0.00216651,0.421468139,,117,,,,
0.002168417,0.421990544,,118,,,,
0.002170086,0.422255129,,119,,,,
0.002171993,0.422471404,,120,,,,
0.002174616,0.422396868,,121,,,,
0.002175808,0.422296286,,122,,,,
0.002178431,0.422807485,,123,,,,
0.002180099,0.422050625,,124,,,,
0.002182484,0.422325373,,125,,,,
0.002184153,0.42273581,,126,,,,
0.00218606,0.422950447,,127,,,,
0.002188444,0.423100978,,128,,,,
0.00219059,0.423908561,,129,,,,
0.002192736,0.423638761,,130,,,,
0.002194405,0.42295748,,131,,,,
0.002196074,0.424121261,,132,,,,
0.002197981,0.424399287,,133,,,,
0.00219965,0.42384398,,134,,,,
0.002201557,0.423845053,,135,,,,
0.002203941,0.423624963,,136,,,,
0.00220561,0.423995554,,137,,,,
0.002207994,0.423570693,,138,,,,
0.002210379,0.423475266,,139,,,,
0.002212763,0.423305541,,140,,,,
0.002214432,0.423281431,,141,,,,
0.002216339,0.42348671,,142,,,,
0.002218723,0.423381329,,143,,,,
0.002221107,0.423406452,,144,,,,
0.002223015,0.422862947,,145,,,,
0.002224445,0.422246665,,146,,,,
0.002226353,0.421497077,,147,,,,
0.002228975,0.421481907,,148,,,,
0.002231121,0.420963585,,149,,,,
0.00223279,0.421043277,,150,,,,
0.002234459,0.421932131,,151,,,,
0.002236128,0.422129124,,152,,,,
0.002238035,0.421933323,,153,,,,
0.002239466,0.422229797,,154,,,,
0.002241611,0.422088236,,155,,,,
0.002243042,0.422151417,,156,,,,
0.002244711,0.328403831,,0,,,,
0.00224638,0.394525468,,1,,,,
0.002249002,0.384850532,,2,,,,
0.00225091,0.400592208,,3,,,,
0.002252102,0.421639621,,4,,,,
0.002253771,0.450291038,,5,,,,
0.002255917,0.44801122,,6,,,,
0.002258062,0.44276768,,7,,,,
0.002260208,0.443778634,,8,,,,
0.002262115,0.445907295,,9,,,,
0.002263546,0.438261807,,10,,,,
0.002265453,0.439430445,,11,,,,
0.002266884,0.432082623,,12,,,,
0.002269268,0.428567171,,13,,,,
0.002271175,0.430578172,,14,,,,
0.002273321,0.432880759,,15,,,,
0.002275705,0.431907594,,16,,,,
0.002277613,0.426046818,,17,,,,
0.00227952,0.428936899,,18,,,,
0.002281427,0.429978609,,19,,,,
0.002283335,0.427354753,,20,,,,
0.002285719,0.42595759,,21,,,,
0.002286911,0.422844589,,22,,,,
0.002288342,0.421429873,,23,,,,
0.002290487,0.418761939,,24,,,,
0.002292871,0.418581516,,25,,,,
0.002295017,0.421440065,,26,,,,
0.00229764,0.421461314,,27,,,,
0.002299309,0.420666307,,28,,,,
0.002301216,0.417910874,,29,,,,
0.002303123,0.41589424,,30,,,,
0.002305031,0.417833984,,31,,,,
0.0023067,0.421252519,,32,,,,
0.002308846,0.420311868,,33,,,,
0.002310991,0.418902755,,34,,,,
0.002313614,0.418557674,,35,,,,
0.002316236,0.41736728,,36,,,,
0.002318621,0.415602893,,37,,,,
0.002321005,0.415536553,,38,,,,
0.002322674,0.414550871,,39,,,,
0.002324581,0.414280534,,40,,,,
0.002326727,0.415795743,,41,,,,
0.002328396,0.416685402,,42,,,,
0.002330065,0.418475837,,43,,,,
0.002332926,0.419710636,,44,,,,
0.002334833,0.420565903,,45,,,,
0.002336502,0.421200812,,46,,,,
0.002338171,0.42026934,,47,,,,
0.002340078,0.420814991,,48,,,,
0.002341747,0.420121014,,49,,,,
0.002343655,0.422307283,,50,,,,
0.0023458,0.422078729,,51,,,,
0.002347946,0.420183033,,52,,,,
0.002349615,0.420410424,,53,,,,
0.002351046,0.420745671,,54,,,,
0.002352953,0.418346316,,55,,,,
0.00235486,0.420888722,,56,,,,
0.002357006,0.42226392,,57,,,,
0.002359152,0.422296435,,58,,,,
0.002361536,0.421382606,,59,,,,
0.00236392,0.421917677,,60,,,,
0.002366066,0.420584828,,61,,,,
0.002368212,0.4215056,,62,,,,
0.002370119,0.422629863,,63,,,,
0.00237155,0.421338171,,64,,,,
0.002373219,0.422499955,,65,,,,
0.002375364,0.423198313,,66,,,,
0.002377272,0.423054308,,67,,,,
0.002379894,0.422151834,,68,,,,
0.002381325,0.422415584,,69,,,,
0.002382755,0.421379983,,70,,,,
0.002384663,0.422708273,,71,,,,
0.00238657,0.422935039,,72,,,,
0.002388477,0.420941681,,73,,,,
0.002390862,0.420287728,,74,,,,
0.002392292,0.419626355,,75,,,,
0.002394915,0.418504387,,76,,,,
0.002397299,0.418648154,,77,,,,
0.002399445,0.418296635,,78,,,,
0.002400875,0.417750061,,79,,,,
0.002402306,0.41727519,,80,,,,
0.002403498,0.41680932,,81,,,,
0.002405167,0.416423023,,82,,,,
0.002406359,0.416552871,,83,,,,
0.002407789,0.417280883,,84,,,,
0.002409697,0.418179214,,85,,,,
0.002411604,0.419072062,,86,,,,
0.002413511,0.418386817,,87,,,,
0.002415895,0.418958992,,88,,,,
0.00241828,0.418788582,,89,,,,
0.002420425,0.418946892,,90,,,,
0.00242281,0.418542624,,91,,,,
0.002424955,0.41765815,,92,,,,
0.002427101,0.417548686,,93,,,,
0.002429008,0.417896271,,94,,,,
0.002431393,0.417156816,,95,,,,
0.002434015,0.416045606,,96,,,,
0.002435446,0.416844666,,97,,,,
0.002437353,0.416125178,,98,,,,
0.002439499,0.414894551,,99,,,,
0.002441406,0.415114492,,100,,,,
0.002443314,0.415154189,,101,,,,
0.002444983,0.414566696,,102,,,,
0.002446651,0.414647907,,103,,,,
0.00244832,0.415522367,,104,,,,
0.002449751,0.41516909,,105,,,,
0.002452135,0.413868815,,106,,,,
0.002453804,0.414271414,,107,,,,
0.002455473,0.41505909,,108,,,,
0.002456903,0.414853752,,109,,,,
0.002459764,0.414854705,,110,,,,
0.002461672,0.414057225,,111,,,,
0.002463341,0.414028853,,112,,,,
0.002465248,0.413945526,,113,,,,
0.002467155,0.413358033,,114,,,,
0.002469063,0.413446784,,115,,,,
0.002470732,0.414666325,,116,,,,
0.002472401,0.415096283,,117,,,,
0.002473831,0.415407002,,118,,,,
0.002475977,0.415650696,,119,,,,
0.002477884,0.415878505,,120,,,,
0.00248003,0.415903628,,121,,,,
0.002482176,0.415940493,,122,,,,
0.002483845,0.415364355,,123,,,,
0.002485514,0.415615797,,124,,,,
0.002487421,0.415848434,,125,,,,
0.002489328,0.416184068,,126,,,,
0.002491236,0.416722238,,127,,,,
0.002492905,0.416630358,,128,,,,
0.002495527,0.41679132,,129,,,,
0.002497673,0.415749252,,130,,,,
0.002499342,0.417081356,,131,,,,
0.002501249,0.417271435,,132,,,,
0.002502918,0.417509675,,133,,,,
0.002505302,0.417032242,,134,,,,
0.002507925,0.417423218,,135,,,,
0.002510071,0.416959703,,136,,,,
0.002511978,0.416950166,,137,,,,
0.002514124,0.416762441,,138,,,,
0.002516031,0.416750938,,139,,,,
0.0025177,0.417021751,,140,,,,
0.002519131,0.416563004,,141,,,,
0.002536774,0.416257292,,142,,,,
0.002538443,0.416743368,,143,,,,
0.002540112,0.416133195,,144,,,,
0.002542496,0.415985763,,145,,,,
0.002544641,0.415702373,,146,,,,
0.00254631,0.41549775,,147,,,,
0.002547979,0.41546759,,148,,,,
0.002549887,0.415335298,,149,,,,
0.002552748,0.415625095,,150,,,,
0.00255537,0.415314227,,151,,,,
0.002556801,0.415465742,,152,,,,
0.002558231,0.41509679,,153,,,,
0.002560139,0.415504515,,154,,,,
0.002561569,0.415655613,,155,,,,
0.002563,0.415426075,,156,,,,
0.002564192,0.402355731,,0,,,,
0.002566576,0.377466023,,1,,,,
0.002568245,0.428189397,,2,,,,
0.002570152,0.434577584,,3,,,,
0.00257206,0.42649588,,4,,,,
0.002574444,0.42873919,,5,,,,
0.00257659,0.428513944,,6,,,,
0.002578735,0.449728191,,7,,,,
0.002580643,0.440485805,,8,,,,
0.00258255,0.437833309,,9,,,,
0.002584457,0.437442958,,10,,,,
0.002587557,0.434622765,,11,,,,
0.002588987,0.43074888,,12,,,,
0.00259161,0.43121767,,13,,,,
0.002593279,0.428715765,,14,,,,
0.002594471,0.426389337,,15,,,,
0.002597094,0.425089568,,16,,,,
0.002598524,0.422864377,,17,,,,
0.002600193,0.41273576,,18,,,,
0.002602339,0.411617458,,19,,,,
0.002604246,0.415623724,,20,,,,
0.002606153,0.417095482,,21,,,,
0.002608299,0.415686697,,22,,,,
0.002610445,0.417303175,,23,,,,
0.002613068,0.413328528,,24,,,,
0.002614737,0.413714707,,25,,,,
0.002616882,0.41573146,,26,,,,
0.002619267,0.41768828,,27,,,,
0.002620935,0.413901776,,28,,,,
0.002622604,0.413734287,,29,,,,
0.002624512,0.412968725,,30,,,,
0.002626181,0.411855757,,31,,,,
0.00262785,0.413580865,,32,,,,
0.002629995,0.413964659,,33,,,,
0.002631903,0.416172057,,34,,,,
0.002634525,0.414344549,,35,,,,
0.002636194,0.411068827,,36,,,,
0.002638817,0.408229917,,37,,,,
0.002640486,0.408049613,,38,,,,
0.002642393,0.407404989,,39,,,,
0.0026443,0.407860041,,40,,,,
0.002646685,0.408769518,,41,,,,
0.002648354,0.410942376,,42,,,,
0.002650499,0.411376953,,43,,,,
0.002652884,0.412562251,,44,,,,
0.002654791,0.4141846,,45,,,,
0.002657413,0.415337741,,46,,,,
0.002659559,0.416270018,,47,,,,
0.002661943,0.414686084,,48,,,,
0.002664328,0.415008545,,49,,,,
0.00266552,0.414957285,,50,,,,
0.002667189,0.414538831,,51,,,,
0.002669096,0.417708069,,52,,,,
0.002670765,0.417752594,,53,,,,
0.002672911,0.417144418,,54,,,,
0.002674818,0.417221874,,55,,,,
0.002676487,0.41790849,,56,,,,
0.002678871,0.417446971,,57,,,,
0.002681732,0.417450011,,58,,,,
0.00268364,0.41797927,,59,,,,
0.002685547,0.417254329,,60,,,,
0.002687454,0.417321175,,61,,,,
0.0026896,0.416564196,,62,,,,
0.002691269,0.417069763,,63,,,,
0.002693892,0.417152226,,64,,,,
0.002696276,0.417604893,,65,,,,
0.002698183,0.417483956,,66,,,,
0.002700567,0.417038292,,67,,,,
0.002701998,0.416733861,,68,,,,
0.002703667,0.416573852,,69,,,,
0.002705574,0.416151136,,70,,,,
0.002707958,0.415226728,,71,,,,
0.002709389,0.415212572,,72,,,,
0.002711773,0.415223122,,73,,,,
0.002713442,0.414461046,,74,,,,
0.002715349,0.414221615,,75,,,,
0.002717257,0.414876282,,76,,,,
0.002719164,0.415377885,,77,,,,
0.002720833,0.41386804,,78,,,,
0.002722979,0.412564427,,79,,,,
0.002725601,0.412021816,,80,,,,
0.002728224,0.411798388,,81,,,,
0.002730846,0.412510872,,82,,,,
0.002732277,0.41305384,,83,,,,
0.002734423,0.412706792,,84,,,,
0.002736568,0.413270921,,85,,,,
0.002738237,0.413974315,,86,,,,
0.002740145,0.413266063,,87,,,,
0.002748251,0.413527548,,88,,,,
0.00274992,0.41387701,,89,,,,
0.002751827,0.413147718,,90,,,,
0.002753973,0.412839174,,91,,,,
0.002755642,0.412485719,,92,,,,
0.002757311,0.412108004,,93,,,,
0.002759457,0.411931813,,94,,,,
0.002761126,0.412613243,,95,,,,
0.002763033,0.412475109,,96,,,,
0.002765417,0.412362188,,97,,,,
0.002767324,0.410818785,,98,,,,
0.002769947,0.409907103,,99,,,,
0.002771616,0.408927947,,100,,,,
0.002773762,0.408277214,,101,,,,
0.002776623,0.409136087,,102,,,,
0.002778769,0.408298641,,103,,,,
0.002779961,0.408441484,,104,,,,
0.00278163,0.408218443,,105,,,,
0.002783537,0.409117222,,106,,,,
0.002785206,0.409455627,,107,,,,
0.002787352,0.408705175,,108,,,,
0.002788544,0.408960551,,109,,,,
0.002789974,0.409270167,,110,,,,
0.00279212,0.408608735,,111,,,,
0.00279355,0.408841521,,112,,,,
0.002794981,0.408248335,,113,,,,
0.002796888,0.408671349,,114,,,,
0.002798557,0.408414096,,115,,,,
0.002800703,0.408937365,,116,,,,
0.002803087,0.410308391,,117,,,,
0.002804995,0.411350965,,118,,,,
0.002806425,0.41001749,,119,,,,
0.002808094,0.409817368,,120,,,,
0.002809763,0.41052559,,121,,,,
0.002811193,0.410384387,,122,,,,
0.002813339,0.411513746,,123,,,,
0.00281477,0.411549509,,124,,,,
0.002816439,0.411293805,,125,,,,
0.002818584,0.411677688,,126,,,,
0.00282073,0.411360055,,127,,,,
0.002822638,0.411513388,,128,,,,
0.002824545,0.41211465,,129,,,,
0.002827406,0.412100464,,130,,,,
0.002829075,0.412302852,,131,,,,
0.002830505,0.413250715,,132,,,,
0.002832651,0.413754642,,133,,,,
0.002834558,0.413075775,,134,,,,
0.002836227,0.412210643,,135,,,,
0.002838135,0.412214756,,136,,,,
0.002840042,0.412123859,,137,,,,
0.002841949,0.412330687,,138,,,,
0.002844095,0.411925733,,139,,,,
0.002846241,0.411495984,,140,,,,
0.00284791,0.410834193,,141,,,,
0.00284934,0.411236584,,142,,,,
0.002851009,0.411036342,,143,,,,
0.002853155,0.410915554,,144,,,,
0.002854586,0.410454512,,145,,,,
0.002856493,0.409925997,,146,,,,
0.002858877,0.41028744,,147,,,,
0.002860785,0.410448283,,148,,,,
0.002862692,0.40994662,,149,,,,
0.002864599,0.410392463,,150,,,,
0.002866507,0.410304159,,151,,,,
0.002868414,0.410548091,,152,,,,
0.002869844,0.410653532,,153,,,,
0.002871752,0.410731941,,154,,,,
0.002873659,0.410376042,,155,,,,
0.002874613,0.410381109,,156,,,,
0.002875805,0.53300035,,0,,,,
0.002877474,0.501739144,,1,,,,
0.002880096,0.504645467,,2,,,,
0.002881765,0.510378838,,3,,,,
0.002883673,0.499143839,,4,,,,
0.002886534,0.494277328,,5,,,,
0.002888918,0.516461074,,6,,,,
0.002891541,0.515468776,,7,,,,
0.002893686,0.527591944,,8,,,,
0.002895594,0.520944953,,9,,,,
0.002897263,0.534588754,,10,,,,
0.002898455,0.532496035,,11,,,,
0.002899408,0.518186986,,12,,,,
0.002901077,0.519005835,,13,,,,
0.002902269,0.515032589,,14,,,,
0.002903223,0.511643052,,15,,,,
0.00290513,0.507534027,,16,,,,
0.002906561,0.499814361,,17,,,,
0.002909422,0.498853981,,18,,,,
0.002911329,0.501463532,,19,,,,
0.002913713,0.499160171,,20,,,,
0.002915621,0.499467492,,21,,,,
0.00291729,0.497680157,,22,,,,
0.002919436,0.497499973,,23,,,,
0.002920628,0.495704263,,24,,,,
0.002922297,0.500857115,,25,,,,
0.002924204,0.498109668,,26,,,,
0.002925634,0.495726585,,27,,,,
0.002927065,0.494610071,,28,,,,
0.002929211,0.493606985,,29,,,,
0.002930641,0.496354967,,30,,,,
0.002932787,0.497296154,,31,,,,
0.002933741,0.502482355,,32,,,,
0.002935648,0.501124561,,33,,,,
0.002937078,0.49603194,,34,,,,
0.002938986,0.493902951,,35,,,,
0.002940178,0.490841627,,36,,,,
0.002941847,0.487701267,,37,,,,
0.002943993,0.487601101,,38,,,,
0.002945662,0.488372803,,39,,,,
0.00294733,0.48703602,,40,,,,
0.002948761,0.488580555,,41,,,,
0.00295043,0.49032256,,42,,,,
0.00295186,0.493113875,,43,,,,
0.002954006,0.491971701,,44,,,,
0.002955437,0.494842947,,45,,,,
0.002956629,0.493089229,,46,,,,
0.002958536,0.492068261,,47,,,,
0.002960205,0.493682355,,48,,,,
